model_id,benchmark_id,protocol,transition,candidate_changed_normalized,candidate_changed_exact,count
qwen2.5-coder-14b-instruct,humaneval_plus,cr,regression,true,true,5
qwen2.5-coder-14b-instruct,humaneval_plus,cr,repair,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,cr,unrepaired_failure,false,false,11
qwen2.5-coder-14b-instruct,humaneval_plus,cr,unrepaired_failure,true,true,6
qwen2.5-coder-14b-instruct,humaneval_plus,dcpr,functional_preservation,false,false,140
qwen2.5-coder-14b-instruct,humaneval_plus,dcpr,functional_preservation,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,dcpr,repair,true,true,3
qwen2.5-coder-14b-instruct,humaneval_plus,dcpr,unrepaired_failure,false,false,13
qwen2.5-coder-14b-instruct,humaneval_plus,dcpr,unrepaired_failure,true,true,3
qwen2.5-coder-14b-instruct,humaneval_plus,dcr,functional_preservation,false,false,141
qwen2.5-coder-14b-instruct,humaneval_plus,dcr,functional_preservation,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,dcr,repair,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,dcr,unrepaired_failure,false,false,13
qwen2.5-coder-14b-instruct,humaneval_plus,dcr,unrepaired_failure,true,true,4
qwen2.5-coder-14b-instruct,humaneval_plus,direct,functional_preservation,false,false,142
qwen2.5-coder-14b-instruct,humaneval_plus,direct,unrepaired_failure,false,false,19
qwen2.5-coder-14b-instruct,humaneval_plus,dr,functional_preservation,false,false,142
qwen2.5-coder-14b-instruct,humaneval_plus,dr,repair,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,dr,unrepaired_failure,false,false,17
qwen2.5-coder-14b-instruct,humaneval_plus,dr,unrepaired_failure,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,r,functional_preservation,false,false,135
qwen2.5-coder-14b-instruct,humaneval_plus,r,functional_preservation,true,true,6
qwen2.5-coder-14b-instruct,humaneval_plus,r,regression,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,r,repair,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,r,unrepaired_failure,false,false,17
qwen2.5-coder-14b-instruct,humaneval_plus,r,unrepaired_failure,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cpr,functional_preservation,false,false,138
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cpr,functional_preservation,true,true,3
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cpr,regression,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cpr,repair,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cpr,unrepaired_failure,false,false,14
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cpr,unrepaired_failure,true,true,3
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cr,functional_preservation,false,false,138
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cr,functional_preservation,true,true,3
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cr,regression,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cr,unrepaired_failure,false,false,15
qwen2.5-coder-14b-instruct,humaneval_plus,sc_cr,unrepaired_failure,true,true,4
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcpr,functional_preservation,false,false,141
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcpr,regression,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcpr,repair,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcpr,unrepaired_failure,false,false,17
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcr,functional_preservation,false,false,141
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcr,regression,true,true,1
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcr,repair,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dcr,unrepaired_failure,false,false,17
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dr,functional_preservation,false,false,142
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dr,repair,true,true,2
qwen2.5-coder-14b-instruct,humaneval_plus,sc_dr,unrepaired_failure,false,false,17
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,functional_preservation,false,false,265
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,functional_preservation,true,true,13
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,regression,true,true,8
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,repair,true,true,9
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,unrepaired_failure,false,false,63
qwen2.5-coder-14b-instruct,mbpp_plus,cpr,unrepaired_failure,true,true,18
qwen2.5-coder-14b-instruct,mbpp_plus,cr,functional_preservation,false,false,268
qwen2.5-coder-14b-instruct,mbpp_plus,cr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,cr,functional_preservation,true,true,10
qwen2.5-coder-14b-instruct,mbpp_plus,cr,regression,true,true,8
qwen2.5-coder-14b-instruct,mbpp_plus,cr,repair,true,true,11
qwen2.5-coder-14b-instruct,mbpp_plus,cr,unrepaired_failure,false,false,63
qwen2.5-coder-14b-instruct,mbpp_plus,cr,unrepaired_failure,true,true,16
qwen2.5-coder-14b-instruct,mbpp_plus,dcpr,functional_preservation,false,false,284
qwen2.5-coder-14b-instruct,mbpp_plus,dcpr,functional_preservation,true,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,dcpr,regression,true,true,2
qwen2.5-coder-14b-instruct,mbpp_plus,dcpr,repair,true,true,9
qwen2.5-coder-14b-instruct,mbpp_plus,dcpr,unrepaired_failure,false,false,76
qwen2.5-coder-14b-instruct,mbpp_plus,dcpr,unrepaired_failure,true,true,5
qwen2.5-coder-14b-instruct,mbpp_plus,dcr,functional_preservation,false,false,284
qwen2.5-coder-14b-instruct,mbpp_plus,dcr,functional_preservation,true,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,dcr,regression,true,true,2
qwen2.5-coder-14b-instruct,mbpp_plus,dcr,repair,true,true,11
qwen2.5-coder-14b-instruct,mbpp_plus,dcr,unrepaired_failure,false,false,75
qwen2.5-coder-14b-instruct,mbpp_plus,dcr,unrepaired_failure,true,true,4
qwen2.5-coder-14b-instruct,mbpp_plus,direct,functional_preservation,false,false,287
qwen2.5-coder-14b-instruct,mbpp_plus,direct,unrepaired_failure,false,false,90
qwen2.5-coder-14b-instruct,mbpp_plus,dr,functional_preservation,false,false,286
qwen2.5-coder-14b-instruct,mbpp_plus,dr,functional_preservation,true,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,dr,repair,true,true,3
qwen2.5-coder-14b-instruct,mbpp_plus,dr,unrepaired_failure,false,false,86
qwen2.5-coder-14b-instruct,mbpp_plus,dr,unrepaired_failure,true,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,r,functional_preservation,false,false,283
qwen2.5-coder-14b-instruct,mbpp_plus,r,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,r,functional_preservation,true,true,3
qwen2.5-coder-14b-instruct,mbpp_plus,r,repair,true,true,3
qwen2.5-coder-14b-instruct,mbpp_plus,r,unrepaired_failure,false,false,84
qwen2.5-coder-14b-instruct,mbpp_plus,r,unrepaired_failure,true,true,3
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,functional_preservation,false,false,277
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,functional_preservation,true,true,7
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,regression,true,true,2
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,repair,true,true,8
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,unrepaired_failure,false,false,73
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cpr,unrepaired_failure,true,true,9
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,functional_preservation,false,false,276
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,functional_preservation,true,true,8
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,regression,true,true,2
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,repair,true,true,9
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,unrepaired_failure,false,false,70
qwen2.5-coder-14b-instruct,mbpp_plus,sc_cr,unrepaired_failure,true,true,11
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcpr,functional_preservation,false,false,285
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcpr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcpr,functional_preservation,true,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcpr,repair,true,true,5
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcpr,unrepaired_failure,false,false,83
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcpr,unrepaired_failure,true,true,2
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcr,functional_preservation,false,false,285
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcr,regression,true,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcr,repair,true,true,3
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcr,unrepaired_failure,false,false,84
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dcr,unrepaired_failure,true,true,3
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dr,functional_preservation,false,false,286
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dr,functional_preservation,false,true,1
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dr,repair,true,true,4
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dr,unrepaired_failure,false,false,82
qwen2.5-coder-14b-instruct,mbpp_plus,sc_dr,unrepaired_failure,true,true,4
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,functional_preservation,false,false,411
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,functional_preservation,true,true,38
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,regression,true,true,17
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,repair,false,false,1
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,repair,true,true,20
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,unrepaired_failure,false,false,479
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cpr,unrepaired_failure,true,true,170
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cr,functional_preservation,false,false,406
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cr,functional_preservation,true,true,41
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cr,regression,true,true,15
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cr,repair,true,true,25
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cr,unrepaired_failure,false,false,473
qwen2.5-coder-7b-instruct,bigcodebench_instruct,cr,unrepaired_failure,true,true,167
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcpr,functional_preservation,false,false,457
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcpr,functional_preservation,true,true,5
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcpr,regression,true,true,4
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcpr,repair,true,true,9
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcpr,unrepaired_failure,false,false,620
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcpr,unrepaired_failure,true,true,41
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcr,functional_preservation,false,false,456
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcr,functional_preservation,true,true,5
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcr,regression,true,true,5
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcr,repair,true,true,11
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcr,unrepaired_failure,false,false,625
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dcr,unrepaired_failure,true,true,34
qwen2.5-coder-7b-instruct,bigcodebench_instruct,direct,functional_preservation,false,false,466
qwen2.5-coder-7b-instruct,bigcodebench_instruct,direct,unrepaired_failure,false,false,670
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dr,functional_preservation,false,false,463
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dr,functional_preservation,true,true,3
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dr,repair,true,true,5
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dr,unrepaired_failure,false,false,655
qwen2.5-coder-7b-instruct,bigcodebench_instruct,dr,unrepaired_failure,true,true,10
qwen2.5-coder-7b-instruct,bigcodebench_instruct,r,functional_preservation,false,false,447
qwen2.5-coder-7b-instruct,bigcodebench_instruct,r,functional_preservation,true,true,18
qwen2.5-coder-7b-instruct,bigcodebench_instruct,r,regression,true,true,1
qwen2.5-coder-7b-instruct,bigcodebench_instruct,r,repair,true,true,12
qwen2.5-coder-7b-instruct,bigcodebench_instruct,r,unrepaired_failure,false,false,594
qwen2.5-coder-7b-instruct,bigcodebench_instruct,r,unrepaired_failure,true,true,64
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cpr,functional_preservation,false,false,450
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cpr,functional_preservation,true,true,15
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cpr,regression,true,true,1
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cpr,repair,true,true,12
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cpr,unrepaired_failure,false,false,596
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cpr,unrepaired_failure,true,true,62
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cr,functional_preservation,false,false,440
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cr,functional_preservation,true,true,21
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cr,regression,true,true,5
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cr,repair,true,true,14
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cr,unrepaired_failure,false,false,569
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_cr,unrepaired_failure,true,true,87
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,functional_preservation,false,false,422
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,functional_preservation,true,true,33
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,regression,true,true,10
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,repair,false,false,1
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,repair,true,true,15
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,unrepaired_failure,false,false,525
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcpr,unrepaired_failure,true,true,129
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcr,functional_preservation,false,false,447
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcr,functional_preservation,true,true,17
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcr,regression,true,true,2
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcr,repair,true,true,11
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcr,unrepaired_failure,false,false,585
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dcr,unrepaired_failure,true,true,74
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dr,functional_preservation,false,false,447
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dr,functional_preservation,true,true,15
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dr,regression,true,true,4
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dr,repair,true,true,12
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dr,unrepaired_failure,false,false,599
qwen2.5-coder-7b-instruct,bigcodebench_instruct,sc_dr,unrepaired_failure,true,true,59
qwen2.5-coder-7b-instruct,humaneval_plus,cpr,functional_preservation,false,false,127
qwen2.5-coder-7b-instruct,humaneval_plus,cpr,functional_preservation,true,true,6
qwen2.5-coder-7b-instruct,humaneval_plus,cpr,regression,true,true,7
qwen2.5-coder-7b-instruct,humaneval_plus,cpr,repair,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,cpr,unrepaired_failure,false,false,15
qwen2.5-coder-7b-instruct,humaneval_plus,cpr,unrepaired_failure,true,true,4
qwen2.5-coder-7b-instruct,humaneval_plus,cr,functional_preservation,false,false,122
qwen2.5-coder-7b-instruct,humaneval_plus,cr,functional_preservation,true,true,10
qwen2.5-coder-7b-instruct,humaneval_plus,cr,regression,true,true,8
qwen2.5-coder-7b-instruct,humaneval_plus,cr,repair,true,true,3
qwen2.5-coder-7b-instruct,humaneval_plus,cr,unrepaired_failure,false,false,13
qwen2.5-coder-7b-instruct,humaneval_plus,cr,unrepaired_failure,true,true,5
qwen2.5-coder-7b-instruct,humaneval_plus,dcpr,functional_preservation,false,false,138
qwen2.5-coder-7b-instruct,humaneval_plus,dcpr,regression,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,dcpr,repair,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,dcpr,unrepaired_failure,false,false,18
qwen2.5-coder-7b-instruct,humaneval_plus,dcpr,unrepaired_failure,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,dcr,functional_preservation,false,false,138
qwen2.5-coder-7b-instruct,humaneval_plus,dcr,regression,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,dcr,repair,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,dcr,unrepaired_failure,false,false,18
qwen2.5-coder-7b-instruct,humaneval_plus,dcr,unrepaired_failure,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,direct,functional_preservation,false,false,140
qwen2.5-coder-7b-instruct,humaneval_plus,direct,unrepaired_failure,false,false,21
qwen2.5-coder-7b-instruct,humaneval_plus,dr,functional_preservation,false,false,140
qwen2.5-coder-7b-instruct,humaneval_plus,dr,repair,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,dr,unrepaired_failure,false,false,19
qwen2.5-coder-7b-instruct,humaneval_plus,dr,unrepaired_failure,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,r,functional_preservation,false,false,137
qwen2.5-coder-7b-instruct,humaneval_plus,r,functional_preservation,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,r,regression,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,r,repair,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,r,unrepaired_failure,false,false,19
qwen2.5-coder-7b-instruct,humaneval_plus,r,unrepaired_failure,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cpr,functional_preservation,false,false,138
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cpr,regression,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cpr,repair,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cpr,unrepaired_failure,false,false,19
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cpr,unrepaired_failure,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cr,functional_preservation,false,false,136
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cr,functional_preservation,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cr,regression,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cr,repair,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cr,unrepaired_failure,false,false,18
qwen2.5-coder-7b-instruct,humaneval_plus,sc_cr,unrepaired_failure,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcpr,functional_preservation,false,false,134
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcpr,functional_preservation,true,true,4
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcpr,regression,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcpr,repair,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcpr,unrepaired_failure,false,false,15
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcpr,unrepaired_failure,true,true,4
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcr,functional_preservation,false,false,138
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcr,functional_preservation,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcr,repair,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcr,unrepaired_failure,false,false,18
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dcr,unrepaired_failure,true,true,2
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dr,functional_preservation,false,false,140
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dr,repair,true,true,1
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dr,unrepaired_failure,false,false,19
qwen2.5-coder-7b-instruct,humaneval_plus,sc_dr,unrepaired_failure,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,cpr,functional_preservation,false,false,267
qwen2.5-coder-7b-instruct,mbpp_plus,cpr,functional_preservation,true,true,3
qwen2.5-coder-7b-instruct,mbpp_plus,cpr,regression,true,true,8
qwen2.5-coder-7b-instruct,mbpp_plus,cpr,repair,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,cpr,unrepaired_failure,false,false,74
qwen2.5-coder-7b-instruct,mbpp_plus,cpr,unrepaired_failure,true,true,17
qwen2.5-coder-7b-instruct,mbpp_plus,cr,functional_preservation,false,false,267
qwen2.5-coder-7b-instruct,mbpp_plus,cr,functional_preservation,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,cr,regression,true,true,6
qwen2.5-coder-7b-instruct,mbpp_plus,cr,repair,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,cr,unrepaired_failure,false,false,74
qwen2.5-coder-7b-instruct,mbpp_plus,cr,unrepaired_failure,true,true,17
qwen2.5-coder-7b-instruct,mbpp_plus,dcpr,functional_preservation,false,false,273
qwen2.5-coder-7b-instruct,mbpp_plus,dcpr,functional_preservation,true,true,2
qwen2.5-coder-7b-instruct,mbpp_plus,dcpr,regression,true,true,3
qwen2.5-coder-7b-instruct,mbpp_plus,dcpr,repair,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,dcpr,unrepaired_failure,false,false,82
qwen2.5-coder-7b-instruct,mbpp_plus,dcpr,unrepaired_failure,true,true,10
qwen2.5-coder-7b-instruct,mbpp_plus,dcr,functional_preservation,false,false,273
qwen2.5-coder-7b-instruct,mbpp_plus,dcr,functional_preservation,true,true,2
qwen2.5-coder-7b-instruct,mbpp_plus,dcr,regression,true,true,3
qwen2.5-coder-7b-instruct,mbpp_plus,dcr,repair,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,dcr,unrepaired_failure,false,false,82
qwen2.5-coder-7b-instruct,mbpp_plus,dcr,unrepaired_failure,true,true,10
qwen2.5-coder-7b-instruct,mbpp_plus,direct,functional_preservation,false,false,278
qwen2.5-coder-7b-instruct,mbpp_plus,direct,unrepaired_failure,false,false,97
qwen2.5-coder-7b-instruct,mbpp_plus,dr,functional_preservation,false,false,278
qwen2.5-coder-7b-instruct,mbpp_plus,dr,repair,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,dr,unrepaired_failure,false,false,93
qwen2.5-coder-7b-instruct,mbpp_plus,dr,unrepaired_failure,true,true,3
qwen2.5-coder-7b-instruct,mbpp_plus,r,functional_preservation,false,false,277
qwen2.5-coder-7b-instruct,mbpp_plus,r,functional_preservation,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,r,repair,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,r,unrepaired_failure,false,false,92
qwen2.5-coder-7b-instruct,mbpp_plus,r,unrepaired_failure,true,true,4
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cpr,functional_preservation,false,false,274
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cpr,functional_preservation,true,true,2
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cpr,regression,true,true,2
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cpr,repair,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cpr,unrepaired_failure,false,false,91
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cpr,unrepaired_failure,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cr,functional_preservation,false,false,269
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cr,functional_preservation,true,true,7
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cr,regression,true,true,2
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cr,repair,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cr,unrepaired_failure,false,false,89
qwen2.5-coder-7b-instruct,mbpp_plus,sc_cr,unrepaired_failure,true,true,7
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcpr,functional_preservation,false,false,268
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcpr,functional_preservation,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcpr,regression,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcpr,repair,true,true,4
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcpr,unrepaired_failure,false,false,78
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcpr,unrepaired_failure,true,true,13
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcr,functional_preservation,false,false,271
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcr,functional_preservation,true,true,6
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcr,regression,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcr,repair,true,true,3
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcr,unrepaired_failure,false,false,88
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dcr,unrepaired_failure,true,true,5
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dr,functional_preservation,false,false,273
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dr,functional_preservation,true,true,4
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dr,regression,true,true,1
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dr,repair,true,true,2
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dr,unrepaired_failure,false,false,88
qwen2.5-coder-7b-instruct,mbpp_plus,sc_dr,unrepaired_failure,true,true,7
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cpr,functional_preservation,false,false,53
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cpr,functional_preservation,true,true,313
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cpr,regression,true,true,196
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cpr,repair,true,true,32
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cpr,unrepaired_failure,false,false,29
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cpr,unrepaired_failure,true,true,511
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cr,functional_preservation,false,false,58
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cr,functional_preservation,true,true,345
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cr,regression,true,true,159
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cr,repair,true,true,26
