call_record_id,model_display_name,benchmark_id,upstream_task_id,stage,reported_status,finish_reason,source_registry_path,source_sha256,exported_path
call_a9e887fe1423225c87fec188,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/777,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_a9e887fe1423225c87fec188.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_a9e887fe1423225c87fec188.response
call_aa9ad17d44cf1f9fb2e9d52a,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/391,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_aa9ad17d44cf1f9fb2e9d52a.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_aa9ad17d44cf1f9fb2e9d52a.response
call_ab97493859f8025c8b0a45a1,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/57,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ab97493859f8025c8b0a45a1.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_ab97493859f8025c8b0a45a1.response
call_acb3b9b28bff1a2d02c07f7e,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/91,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_acb3b9b28bff1a2d02c07f7e.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_acb3b9b28bff1a2d02c07f7e.response
call_ad635becdb8b5a300e110685,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/940,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_ad635becdb8b5a300e110685.response,dcfbc1aa2efbf57bd413476983de248ef9901f7758cd26e13f643d6176287aa1,data/selected_raw_response_evidence/responses/call_ad635becdb8b5a300e110685.response
call_adb29396ce7c14ea26f1dbb1,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/345,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_adb29396ce7c14ea26f1dbb1.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_adb29396ce7c14ea26f1dbb1.response
call_adf28df60d262c1c6be696fb,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/757,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_adf28df60d262c1c6be696fb.response,e959821bf0b640a6f8d3d81e598f787f2d3e0d809d4233f189dc7d710cb0361d,data/selected_raw_response_evidence/responses/call_adf28df60d262c1c6be696fb.response
call_ae774bcf5334cd4ca45b54e3,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/691,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ae774bcf5334cd4ca45b54e3.response,997f841d3ba172c8be5611ae32a1ef8540cb66778be5be02166bbf52f0f2b1bd,data/selected_raw_response_evidence/responses/call_ae774bcf5334cd4ca45b54e3.response
call_af22cb1157a03a240e20c5f1,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/516,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_af22cb1157a03a240e20c5f1.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_af22cb1157a03a240e20c5f1.response
call_b2a6e9873034c84d0e52ab1e,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/220,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b2a6e9873034c84d0e52ab1e.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b2a6e9873034c84d0e52ab1e.response
call_b3a20f24be4601c656022195,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/944,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b3a20f24be4601c656022195.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b3a20f24be4601c656022195.response
call_b542781328ac999047d1de93,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/235,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b542781328ac999047d1de93.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b542781328ac999047d1de93.response
call_b5dae23d297a7e6600557500,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/540,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b5dae23d297a7e6600557500.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b5dae23d297a7e6600557500.response
call_b6589fc096ec5fdfcd60730e,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/885,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b6589fc096ec5fdfcd60730e.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b6589fc096ec5fdfcd60730e.response
call_b6fef46c95b9eac438e6beeb,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/660,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b6fef46c95b9eac438e6beeb.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b6fef46c95b9eac438e6beeb.response
call_b7c472ce1fb107777511f569,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/396,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b7c472ce1fb107777511f569.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b7c472ce1fb107777511f569.response
call_b856680820a53129d489c93a,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/3,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_b856680820a53129d489c93a.response,700825e6d62491e4ba3022e4dd9160ee93952c1a8383b6342e6655e2c104428d,data/selected_raw_response_evidence/responses/call_b856680820a53129d489c93a.response
call_b9777de82519d2e6b5e74b53,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/622,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_b9777de82519d2e6b5e74b53.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_b9777de82519d2e6b5e74b53.response
call_bbfc295354effccee4ea9087,Gemma-4-31B-Instruct-QAT-W4A16,mbpp_plus,Mbpp/59,critique_conditioned_revision,malformed_candidate,length,raw/run_c99d3b1d562acc3e80026e48/call_bbfc295354effccee4ea9087.response,ce2c9bfdd6791ff787f23ec4e340db68b4423997daa82815620f440e6d7bbcb4,data/selected_raw_response_evidence/responses/call_bbfc295354effccee4ea9087.response
call_bd5362c94b115e850b3b4e7d,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/611,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_bd5362c94b115e850b3b4e7d.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_bd5362c94b115e850b3b4e7d.response
call_bdc87b47b75647b23d760619,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/404,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_bdc87b47b75647b23d760619.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_bdc87b47b75647b23d760619.response
call_bde740ffe7500727ebac9af6,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/518,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_bde740ffe7500727ebac9af6.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_bde740ffe7500727ebac9af6.response
call_c0c4f0b587b68ef6466fae50,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/728,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_c0c4f0b587b68ef6466fae50.response,16799e63bdedc21b8fb16e14685297e72841be95eff7311a4eb5d80e5a500b09,data/selected_raw_response_evidence/responses/call_c0c4f0b587b68ef6466fae50.response
call_c1cb508721242cd1af9f05e0,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/93,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c1cb508721242cd1af9f05e0.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c1cb508721242cd1af9f05e0.response
call_c44c1910ff51656b0c2dcc55,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/651,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c44c1910ff51656b0c2dcc55.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c44c1910ff51656b0c2dcc55.response
call_c480a8c6cc5d8bb3f5bdd716,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/92,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c480a8c6cc5d8bb3f5bdd716.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c480a8c6cc5d8bb3f5bdd716.response
call_c74e1d60652b966711337003,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/239,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c74e1d60652b966711337003.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c74e1d60652b966711337003.response
call_c7d06a23ff1ade5ff090b02b,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/9,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c7d06a23ff1ade5ff090b02b.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c7d06a23ff1ade5ff090b02b.response
call_c82cb372bec0b5e35c7ad835,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/1026,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c82cb372bec0b5e35c7ad835.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c82cb372bec0b5e35c7ad835.response
call_c951fd8520d668579ad835b5,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/622,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_c951fd8520d668579ad835b5.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_c951fd8520d668579ad835b5.response
call_cac2f5985c54afdca38eca3c,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/986,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_cac2f5985c54afdca38eca3c.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_cac2f5985c54afdca38eca3c.response
call_cb8760add61e4b3fdc32bd82,Qwen3-Coder-30B-A3B-Instruct-FP8,humaneval_plus,HumanEval/130,direct_generation,malformed_candidate,length,raw/run_c99d3b1d562acc3e80026e48/call_cb8760add61e4b3fdc32bd82.response,5429693ed9d80ddbb0a2279ec18d6d0ef19bf36d2914bab1c26922d80f07a571,data/selected_raw_response_evidence/responses/call_cb8760add61e4b3fdc32bd82.response
call_cdcf47cbd67c9f0b45957610,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/169,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_cdcf47cbd67c9f0b45957610.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_cdcf47cbd67c9f0b45957610.response
call_ce76c40346d275a5aecbae31,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/610,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ce76c40346d275a5aecbae31.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_ce76c40346d275a5aecbae31.response
call_cf95176129f57bc59f0eb0f4,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/133,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_cf95176129f57bc59f0eb0f4.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_cf95176129f57bc59f0eb0f4.response
call_cfc29ffb0364a835e1f95f32,Gemma-4-31B-Instruct-QAT-W4A16,mbpp_plus,Mbpp/260,critique_conditioned_revision,malformed_candidate,stop,raw/run_c99d3b1d562acc3e80026e48/call_cfc29ffb0364a835e1f95f32.response,540bc0a99bb1e1398c33f0b974e3505f80d119798e5f23d28b710aeb07245c0e,data/selected_raw_response_evidence/responses/call_cfc29ffb0364a835e1f95f32.response
call_d167e27c45ec1c47aceb48db,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/290,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d167e27c45ec1c47aceb48db.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d167e27c45ec1c47aceb48db.response
call_d4181e436e2b259588d8fcb8,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/392,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d4181e436e2b259588d8fcb8.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d4181e436e2b259588d8fcb8.response
call_d418d767cce59e6e5e1f760d,Qwen3-Coder-30B-A3B-Instruct-FP8,mbpp_plus,Mbpp/781,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_d418d767cce59e6e5e1f760d.response,69689f34f08265daf1c3c35db79886fe57e1abe1e458b7e45f1876b3fa5119b6,data/selected_raw_response_evidence/responses/call_d418d767cce59e6e5e1f760d.response
call_d5199404362016a43ba31ee7,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/650,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_d5199404362016a43ba31ee7.response,5aad8b9240a2253963e014cceb42dd3d8009d770238f4bc65adad3753d98d53a,data/selected_raw_response_evidence/responses/call_d5199404362016a43ba31ee7.response
call_d5427b923ff1273688d2c8be,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/513,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d5427b923ff1273688d2c8be.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d5427b923ff1273688d2c8be.response
call_d5a4e1e151892e12abb78761,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/970,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d5a4e1e151892e12abb78761.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d5a4e1e151892e12abb78761.response
call_d62432f0b2c8c3425089e6ee,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/957,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d62432f0b2c8c3425089e6ee.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d62432f0b2c8c3425089e6ee.response
call_d6b423db2fe0db8dc41c2d73,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/428,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d6b423db2fe0db8dc41c2d73.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d6b423db2fe0db8dc41c2d73.response
call_d71497a340c8fe544740f928,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/200,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_d71497a340c8fe544740f928.response,4efa58933117644738ca3d335e0a49f14e768a96cf3877eb219463acce65b2aa,data/selected_raw_response_evidence/responses/call_d71497a340c8fe544740f928.response
call_d8d66cac575f0645cfe7e885,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/236,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_d8d66cac575f0645cfe7e885.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_d8d66cac575f0645cfe7e885.response
call_d95ebd26a391fc3eecedb333,Qwen3-Coder-30B-A3B-Instruct-FP8,humaneval_plus,HumanEval/64,critique_conditioned_revision,malformed_candidate,length,raw/run_c99d3b1d562acc3e80026e48/call_d95ebd26a391fc3eecedb333.response,1d091e93ac3123b50694cc07a00f0c08a582ad050e70e1994120e84c5b3c9225,data/selected_raw_response_evidence/responses/call_d95ebd26a391fc3eecedb333.response
call_db58e95c578d314eb84ce0a5,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/589,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_db58e95c578d314eb84ce0a5.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_db58e95c578d314eb84ce0a5.response
call_dbfe4b36daf84c10d3e8c16a,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/985,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_dbfe4b36daf84c10d3e8c16a.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_dbfe4b36daf84c10d3e8c16a.response
call_dd91b3fd6ff2a7317e42fba4,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/614,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_dd91b3fd6ff2a7317e42fba4.response,a76b2338f89c9fa24f5a49700b64b180cfa07425982a3fdf46e9c440c90d9f3a,data/selected_raw_response_evidence/responses/call_dd91b3fd6ff2a7317e42fba4.response
call_de5f31ced094b8c52a742e69,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/493,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_de5f31ced094b8c52a742e69.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_de5f31ced094b8c52a742e69.response
call_dffaf19d56d94ef4bd359d8a,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/892,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_dffaf19d56d94ef4bd359d8a.response,d7ebef1086ee6f303aca8f615b620d4dc99be146703d36270b68fe2bfcefcfcb,data/selected_raw_response_evidence/responses/call_dffaf19d56d94ef4bd359d8a.response
call_e03c9db07e52d9969e573225,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/164,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e03c9db07e52d9969e573225.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e03c9db07e52d9969e573225.response
call_e068a857b57b4e7c97792d0c,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/359,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e068a857b57b4e7c97792d0c.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e068a857b57b4e7c97792d0c.response
call_e1531fb8a6566ac24ce841ff,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/167,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_e1531fb8a6566ac24ce841ff.response,55fda48487a07c572bcc78f495f21e5dfdbc8c02c35c1ca796b74f6ba03c4e3f,data/selected_raw_response_evidence/responses/call_e1531fb8a6566ac24ce841ff.response
call_e2a23c2ba1ecd4a64f7ff5c2,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/1078,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e2a23c2ba1ecd4a64f7ff5c2.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e2a23c2ba1ecd4a64f7ff5c2.response
call_e3e4178767844271d5789f4c,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/476,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e3e4178767844271d5789f4c.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e3e4178767844271d5789f4c.response
call_e3fe134510473f7c1254d6ab,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/1105,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e3fe134510473f7c1254d6ab.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e3fe134510473f7c1254d6ab.response
call_e64452ac34d6f57af4558137,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/160,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e64452ac34d6f57af4558137.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e64452ac34d6f57af4558137.response
call_e7abe342a85a0b72d4e1e9da,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/47,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e7abe342a85a0b72d4e1e9da.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e7abe342a85a0b72d4e1e9da.response
call_e7c5d3926830b1c3947e4951,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/770,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e7c5d3926830b1c3947e4951.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e7c5d3926830b1c3947e4951.response
call_e861afd0f8754e37ed35b4b7,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/914,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_e861afd0f8754e37ed35b4b7.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_e861afd0f8754e37ed35b4b7.response
call_e8c986858bce386616aa6e51,Gemma-4-31B-Instruct-QAT-W4A16,mbpp_plus,Mbpp/777,direct_generation,malformed_candidate,stop,raw/run_c99d3b1d562acc3e80026e48/call_e8c986858bce386616aa6e51.response,ebb3cf136ad60a1c6e139f58a3627dc9ae51723c198a93065a0fae976877dffb,data/selected_raw_response_evidence/responses/call_e8c986858bce386616aa6e51.response
call_ec444495ffc34657ea64c6b8,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/793,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ec444495ffc34657ea64c6b8.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_ec444495ffc34657ea64c6b8.response
call_ecd7451109d4c32ed31cfbb4,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/219,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ecd7451109d4c32ed31cfbb4.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_ecd7451109d4c32ed31cfbb4.response
call_ed01398bc63f9005ad161ce8,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/71,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ed01398bc63f9005ad161ce8.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_ed01398bc63f9005ad161ce8.response
